flower_name	flower_id
蛇莓	flower_842
捕虫堇	flower_1399
豹斑火焰兰	flower_151
银叶睡布袋	flower_152
鱼钩草	flower_153
白花章鱼爪	flower_154
留兰香	flower_533
翠云草	flower_1901
紫云英	flower_1401
对兰	flower_534
瓦松	flower_158
樱花草	flower_535
蜡牡丹	flower_159
姬珊瑚	flower_160
白蝶兰	flower_162
鹭草	flower_163
红龙骨	flower_1902
量天尺花	flower_165
宝华玉兰	flower_537
白马城	flower_172
韧锦	flower_173
天女花	flower_538
大地翅膀	flower_1408
女雏	flower_177
泥鳅掌	flower_183
绒针	flower_192
若歌诗	flower_193
菜豆树	flower_1409
英冠玉	flower_203
串钱藤	flower_205
钱串景天	flower_206
红稚儿	flower_207
紫章	flower_208
白斑玉露	flower_210
白银寿	flower_214
青鸟寿	flower_216
富士子宝	flower_217
三角琉璃莲	flower_218
蓝花风铃木	flower_1411
澳洲火焰木	flower_1413
碧玉兰	flower_542
红鸡蛋花	flower_220
火焰兰	flower_221
火烧花	flower_1415
马利筋	flower_544
蒜香藤	flower_546
海石竹	flower_224
松红梅	flower_549
香水草	flower_550
云实	flower_1427
狗牙花	flower_552
锦鸡儿	flower_228
夏堇	flower_229
假连翘	flower_1903
黄花风铃木	flower_1432
九里香	flower_557
花叶络石	flower_1434
马樱丹	flower_1435
络石	flower_234
凤尾兰	flower_1436
锦带花	flower_558
火炬树	flower_1904
鸳鸯茉莉	flower_237
十大功劳	flower_239
葛根花	flower_846
鹿角海棠	flower_1440
飞鸭兰	flower_242
侧柏	flower_1905
桃金娘	flower_848
稠李	flower_561
迷迭香	flower_565
雪松	flower_1906
龙舌兰	flower_1907
橄榄花	flower_850
火绒草	flower_1449
驱蚊草	flower_1908
喜林芋	flower_1909
红鸟蕉	flower_247
红蕉	flower_1450
嘉兰	flower_567
春衣	flower_249
嘉德兰	flower_568
金嘴鹤蕉	flower_251
藤茄	flower_569
龙吐珠	flower_252
连珠蕨	flower_255
波斯顿蕨	flower_1910
鹿角蕨	flower_256
矮仙丹	flower_851
矮樱	flower_1451
彩叶凤梨	flower_258
紫竹梅	flower_570
一年蓬	flower_259
咬人猫	flower_260
一枝香	flower_261
雁来红	flower_1911
玉唇花	flower_571
红星凤梨	flower_572
万带兰	flower_262
凌霄花	flower_263
节节花	flower_1455
千日红	flower_264
蔓花生	flower_1456
金百合	flower_573
黄玫瑰	flower_574
马兰花	flower_575
龙胆花	flower_265
蓝粉台阁	flower_1912
康兔子	flower_266
蓝盆花	flower_576
金钮扣	flower_577
金鱼草	flower_267
金红花	flower_579
锦葵	flower_580
还亮草	flower_581
花南星	flower_268
花点草	flower_1458
虎皮花	flower_582
虎舌红	flower_269
红叶李	flower_583
火星花	flower_1459
火炬花	flower_1460
虎杖	flower_1913
饭包草	flower_585
鳳凰蕨	flower_1914
佛肚竹	flower_1915
大花芙蓉葵	flower_586
大百合	flower_1463
地锦草	flower_1916
独蒜兰	flower_588
多花报春	flower_589
春羽	flower_1917
牡丹吊兰	flower_590
白花蛇舌草	flower_1465
白纹竹芋	flower_1918
百里香	flower_591
山地玫瑰	flower_271
面包树	flower_852
念珠藤	flower_853
伍德苏铁	flower_854
骆驼刺	flower_1919
中间锦鸡儿	flower_592
瓦勒迈杉	flower_1920
女王花笠	flower_275
葡萄	flower_276
白闪冠	flower_277
杜里万莲	flower_278
章鱼	flower_279
金麒麟花	flower_282
黛比	flower_283
立田凤	flower_284
麒麟掌	flower_285
百岁兰	flower_286
姬乱雪	flower_1921
银边四海波	flower_287
琉璃殿	flower_288
九轮塔	flower_289
七宝树	flower_290
霜之朝	flower_291
快刀乱麻	flower_292
神刀	flower_293
千佛手	flower_294
红卷绢	flower_295
福娘	flower_296
富士	flower_297
阔叶不死鸟	flower_1922
花叶寒月夜	flower_298
凝脂菊锦	flower_299
若绿	flower_1923
红粉台阁	flower_1924
不夜城芦荟	flower_300
松虫	flower_301
角堇	flower_593
翡翠景天	flower_302
新玉缀	flower_303
三色旋花	flower_594
宝莲花	flower_595
白鹤草	flower_1468
白花丹	flower_857
贝壳花	flower_596
孔雀竹芋	flower_1925
阿里山龙胆	flower_1469
矮紫苞鸢尾	flower_1470
酢浆草	flower_597
条纹十二卷	flower_1926
米兰花	flower_1471
康乃馨	flower_599
菊花	flower_600
蕨草	flower_1927
紫萁	flower_1928
董棕	flower_1929
酒瓶椰子	flower_1930
红槟榔	flower_858
桄榔	flower_1931
王棕	flower_1932
银海枣	flower_1933
龙鳞榈	flower_1934
皇后葵	flower_1935
蛛丝卷绢	flower_308
振武玉	flower_1936
条纹十二卷锦	flower_309
姬凤梨	flower_1937
金枝玉叶	flower_601
鹰爪十二卷	flower_310
红稚莲	flower_1938
大和锦	flower_311
大花犀角	flower_312
玉珠帘	flower_313
碰碰香	flower_314
波斯婆婆纳	flower_1475
韭莲	flower_603
韭兰	flower_604
虎眼万年青	flower_608
小苍角殿	flower_609
大苍角殿	flower_1939
龟甲竹	flower_1940
多肉京之华锦	flower_316
火祭	flower_1941
圆头玉露	flower_317
爱之蔓	flower_318
翠花掌	flower_319
小花龙舌兰花	flower_320
盘叶莲花掌	flower_321
雅乐之舞	flower_323
玉吊钟	flower_324
江户紫	flower_1942
裴翠殿	flower_1943
唐印	flower_325
唐扇	flower_326
玉扇	flower_1944
十二卷	flower_327
筒叶花月	flower_1945
碧光环	flower_328
熊童子	flower_329
月兔耳	flower_330
锦司晃	flower_331
玉蝶	flower_610
特玉莲	flower_611
蓝石莲	flower_332
花月夜	flower_1946
睡火莲	flower_615
木百合	flower_1480
豹皮花	flower_334
萍蓬草	flower_336
子持莲华	flower_1947
紫珍珠	flower_1948
虹之玉锦	flower_337
初恋	flower_1949
白牡丹	flower_1950
紫弦月	flower_1485
八千代	flower_1486
清盛锦	flower_1951
珍珠吊兰	flower_1952
金苞花	flower_618
岩生庭荠	flower_1487
岩生忍冬	flower_1488
四苞蓝属	flower_619
艳苞花	flower_620
金钮	flower_338
银冠玉	flower_1489
紫王子	flower_1953
假昙花	flower_621
龙骨花	flower_859
兰花	flower_622
宿根肋柱花	flower_1498
宿根白酒草	flower_623
宿根霞草	flower_624
宿根天人菊	flower_625
宿根福禄考	flower_626
块根糙苏	flower_627
块茎银莲花	flower_340
球茎茴香	flower_860
球茎甘蓝	flower_861
球根秋海棠	flower_628
垂花水塔花	flower_629
丹尼斯凤梨	flower_630
美叶光萼荷	flower_631
香水塔花	flower_632
凤梨花	flower_1499
水塔花	flower_1500
茅膏菜	flower_341
土瓶草	flower_343
鹦鹉瓶子草	flower_344
龟甲龙	flower_1507
弹簧草	flower_1954
球松	flower_1955
茜之塔	flower_1956
月宴	flower_1957
子宝	flower_1958
橙黄棒叶花	flower_1959
姬玉露	flower_1960
星美人	flower_1961
费菜	flower_1513
反曲景天	flower_1514
金叶景天	flower_1515
八宝景天	flower_1516
垂盆草	flower_1517
凹叶景天	flower_1518
圆叶景天	flower_1519
佛甲草	flower_346
沙漠玫瑰	flower_1521
梅花草	flower_641
口红花	flower_642
热唇草	flower_348
垂筒花	flower_647
四照花	flower_648
木兰花	flower_649
铁筷子	flower_650
暴马丁香	flower_651
菊苣	flower_1525
狸藻	flower_1526
飘香藤	flower_654
非洲紫罗兰	flower_655
反折银宝树	flower_1527
粉叶珊瑚凤梨	flower_1528
西洋蓍草	flower_658
黑王子	flower_1962
亚麻	flower_1963
金丝桃	flower_664
秋牡丹	flower_665
白果	flower_863
银莲花	flower_666
马醉木	flower_1530
迷你茅膏菜	flower_350
铁线蕨	flower_1964
肾蕨	flower_355
鸟巢蕨	flower_356
卷柏	flower_357
阿勃勒	flower_668
水蕨	flower_1965
桫椤	flower_1966
过沟菜蕨	flower_1967
荚果蕨	flower_1968
荸荠	flower_1969
粗梗水蕨	flower_1970
菖蒲	flower_670
波浪椒草	flower_1971
波浪草	flower_1972
黑法师	flower_1973
小米草	flower_673
玉竹	flower_1531
蜂斗菜	flower_1532
卫矛	flower_679
百叶草	flower_1974
皇冠草	flower_1535
矮慈姑	flower_1536
埃及莎草	flower_1537
狐尾三叶草	flower_1538
红花三叶草	flower_1539
香雪球	flower_682
孔雀草	flower_683
大花马齿苋	flower_684
狗尾草	flower_1975
蜈蚣草	flower_1976
叉叶木	flower_358
白花泡桐	flower_1540
八宝树	flower_686
灰木莲	flower_1541
文冠果	flower_687
黄槐	flower_688
龙船花	flower_697
白车轴草	flower_1547
麦冬	flower_864
麦冬草	flower_1977
亚马逊王莲	flower_1548
克鲁兹王莲	flower_1549
细叶结缕草	flower_1978
结缕草	flower_1979
假俭草	flower_1980
狗牙根	flower_1981
地毯草	flower_1982
万代兰	flower_699
莲瓣兰	flower_700
大花惠兰	flower_1551
鹤顶兰	flower_1552
高斑叶兰	flower_1553
兜兰	flower_1554
银叶菊	flower_705
心叶球兰	flower_1558
兔耳兰	flower_1561
豆瓣兰	flower_1562
扇贝兰	flower_1563
石斛兰	flower_1564
卡特兰	flower_1565
文心兰	flower_1566
紫花地丁	flower_1567
虎耳草	flower_1568
芦苇	flower_1569
荷兰菊	flower_1570
小蓟	flower_1571
小掌唇兰	flower_1572
荠菜	flower_1983
铃兰	flower_1573
燕子掌	flower_1574
天蓝绣球	flower_1575
荷包牡丹	flower_1576
漏斗菜	flower_1577
德国鸢尾	flower_1578
麝香百合	flower_1580
荷兰鸢尾	flower_1581
水晶掌	flower_1984
仙人指	flower_1582
头花千金藤	flower_1584
广西地不容	flower_1985
山乌龟	flower_1986
芍药	flower_710
金桔	flower_866
瞿麦	flower_1585
金铁锁	flower_1587
玉簪	flower_712
六月雪	flower_714
姜花	flower_1589
荷花	flower_1590
美人蕉	flower_715
花毛茛.	flower_1591
大岩桐	flower_1592
三星果藤	flower_1593
七叶一枝花	flower_1594
大叶木莲	flower_719
多花指甲兰	flower_1595
菩提树	flower_1987
白头翁	flower_1596
西班牙鸢尾	flower_1597
小苍兰	flower_721
百子莲	flower_722
凤尾竹	flower_1988
蜘蛛兰	flower_1599
文殊兰	flower_1600
竹子	flower_1989
槐树	flower_1601
柏树	flower_1990
松树	flower_1991
银杏	flower_1992
彩叶草	flower_363
福建茶	flower_1993
罗汉松	flower_1994
榆树	flower_1995
南洋杉	flower_1996
四季桔	flower_872
绿元宝	flower_1997
银皇后	flower_1998
捕蝇草	flower_1999
瓶子草	flower_366
金钱草	flower_2000
积雪草	flower_2001
铜钱草	flower_368
莪术	flower_1606
舞花姜	flower_873
海南三七	flower_727
使君子	flower_1613
芦荟	flower_2002
彩虹竹芋	flower_2003
龟背竹	flower_2004
金心巴西铁	flower_2005
合果芋	flower_1614
花叶万年青	flower_2006
花叶芋	flower_1615
广东万年青	flower_1616
酒瓶兰	flower_1617
袖珍椰子	flower_2007
鱼尾葵	flower_2008
五针松	flower_2009
紫凤梨	flower_1620
蟹爪兰	flower_1626
旱金莲	flower_1627
天竺葵	flower_1628
白花小松	flower_2010
紫玄月	flower_1629
星王子	flower_2011
桃美人	flower_369
鹅掌柴	flower_2012
常春藤	flower_2013
冷水花	flower_2014
乙女心	flower_2015
翡翠珠	flower_370
豆瓣绿	flower_371
八角金盘	flower_1633
一叶兰	flower_1634
凤尾蕨	flower_2016
绿霸王	flower_729
绿宝石	flower_2017
巴西铁	flower_2018
建兰	flower_730
红背桂	flower_731
万年青	flower_2019
水竹	flower_2020
朱蕉	flower_1636
散尾葵	flower_2021
八仙花	flower_1637
蕙兰	flower_1638
睡莲	flower_1639
山茶花	flower_1642
棕竹	flower_2022
琴叶榕	flower_2023
枇杷	flower_874
广玉兰	flower_1643
黄丽	flower_2024
多肉观音莲	flower_2025
仙人掌	flower_373
橡皮树	flower_2026
榕树	flower_1645
南迎春	flower_1647
变叶木	flower_2027
蒲葵	flower_2028
海桐	flower_732
文竹	flower_2029
水仙	flower_1652
锦地罗	flower_2030
生石花	flower_374
冬美人	flower_2031
虹之玉	flower_377
黑叶观音莲	flower_2032
含羞草	flower_378
跳舞草	flower_379
富贵竹	flower_2033
巴西木	flower_2034
银边翠	flower_2035
绿萝	flower_2036
君子兰	flower_2037
吊兰	flower_1657
虎尾兰	flower_2038
密叶朱蕉	flower_2039
发财树	flower_380
白鹤芋	flower_1658
苏铁	flower_2040
茑萝	flower_1660
女贞	flower_1664
冬青	flower_1665
樟树	flower_738
小叶榕	flower_2041
蜡梅	flower_740
毛鹃	flower_1671
四季海棠	flower_382
三色堇	flower_2042
木棉	flower_1716
白兰	flower_1717
朱砂丹桂	flower_751
丹桂	flower_756
金桂	flower_757
九龙桂	flower_758
四季桂	flower_759
半枝莲	flower_1721
羽衣甘篮	flower_2043
地肤	flower_2044
诸葛菜	flower_882
黑心菊	flower_1722
天人菊	flower_762
屈曲花	flower_763
五彩石竹	flower_883
石竹	flower_1726
百日草	flower_1728
